-0.0037617	0.0050571	1661.9
-0.034497	-0.026824	1662
-0.065225	-0.058698	1662.1
-0.09594	-0.090558	1662.2
-0.12664	-0.1224	1662.3
-0.1573	-0.15421	1662.4
-0.18794	-0.18599	1662.5
-0.21854	-0.21773	1662.6
-0.24909	-0.24942	1662.7
-0.27959	-0.28106	1662.8
-0.31003	-0.31264	1662.9
-0.3404	-0.34415	1663
-0.3707	-0.37559	1663.1
-0.40093	-0.40695	1663.2
-0.43107	-0.43822	1663.3
-0.46112	-0.4694	1663.4
-0.49107	-0.50047	1663.5
-0.52092	-0.53145	1663.6
-0.55067	-0.56231	1663.7
-0.58029	-0.59306	1663.7
-0.6098	-0.62368	1663.8
-0.63918	-0.65417	1663.9
-0.66842	-0.68452	1664
-0.69753	-0.71474	1664.1
-0.72649	-0.7448	1664.2
-0.7553	-0.77472	1664.3
-0.78396	-0.80447	1664.3
-0.81246	-0.83406	1664.4
-0.84079	-0.86348	1664.5
-0.86894	-0.89273	1664.6
-0.89692	-0.92179	1664.6
-0.92472	-0.95067	1664.7
-0.95233	-0.97936	1664.8
-0.97975	-1.0079	1664.9
-1.007	-1.0361	1664.9
-1.034	-1.0642	1665
-1.0608	-1.0921	1665
-1.0874	-1.1198	1665.1
-1.1138	-1.1472	1665.2
-1.1399	-1.1744	1665.2
-1.1659	-1.2014	1665.3
-1.1916	-1.2282	1665.3
-1.217	-1.2547	1665.4
-1.2423	-1.281	1665.4
-1.2673	-1.3071	1665.5
-1.292	-1.3328	1665.5
-1.3165	-1.3584	1665.6
-1.3407	-1.3837	1665.6
-1.3647	-1.4087	1665.7
-1.3884	-1.4335	1665.7
-1.4119	-1.458	1665.8
-1.4351	-1.4822	1665.8
-1.458	-1.5062	1665.8
-1.4806	-1.5299	1665.9
-1.503	-1.5533	1665.9
-1.5251	-1.5764	1665.9
-1.5469	-1.5993	1666
-1.5684	-1.6219	1666
-1.5896	-1.6442	1666
-1.6106	-1.6662	1666.1
-1.6312	-1.6879	1666.1
-1.6515	-1.7093	1666.1
-1.6716	-1.7304	1666.2
-1.6913	-1.7512	1666.2
-1.7108	-1.7717	1666.2
-1.7299	-1.792	1666.2
-1.7487	-1.8119	1666.3
-1.7673	-1.8315	1666.3
-1.7855	-1.8508	1666.3
